user_id,posted,item_id,recommend,sentiment_analysis
deadlyUK,2015,440,True,2
deadlyUK,2014,65790,False,0
deadlyUK,2015,730,True,2
deadlyUK,2014,222900,True,2
deadlyUK,2014,8930,True,0
deadlyUK,2014,63380,True,2
deadlyUK,2014,4000,True,2
DeadlyLankan,2014,218230,True,2
DeadlyLankan,2014,49520,True,2
AZA1498,2015,239140,True,0
AZA1498,2015,334772,True,2
AZA1498,2014,221100,True,2
AZA1498,2015,333930,False,1
AZA1498,2014,227940,False,2
AZA1498,2014,10090,True,2
AZA1498,2014,224580,False,2
imdeadset,2015,4000,True,2
imdeadset,2015,346900,True,1
imdeadset,2015,271590,True,2
imdeadset,2015,730,True,2
imdeadset,2014,440,True,2
76561198064663093,2015,200210,True,0
76561198078807139,2013,218130,True,2
macca1138,2015,242860,True,0
76561198073638584,2015,291480,True,2
76561198057685527,2013,72850,True,2
deathbycaffeinee,2014,49520,True,2
deathbymoon12,2015,244850,True,0
deathbymoon12,2015,105600,True,2
deathbymoon12,2015,232090,True,2
deathbymoon12,2014,221100,True,1
deathbymoon12,2014,42910,True,2
12839201,2014,304930,True,2
76561198050614447,2014,34870,False,2
76561197971860091,2014,306620,False,2
76561197971860091,2014,298480,False,0
76561197971860091,2014,218090,True,2
Jayden028,2015,440,True,2
76561198073138517,2014,200260,True,0
76561198073138517,2015,282070,True,2
76561198066468003,2014,203160,True,2
2222455,2013,242700,True,1
DebaKLe,2013,221910,True,2
debstup,2014,4000,True,2
76561198084302122,2015,301520,True,2
dmaster4391,2014,730,True,2
76561198010443610,2014,245170,True,2
76561198010443610,2011,440,True,1
76561198010443610,2011,220,True,2
76561198010443610,2011,400,True,2
firenze17,2014,50650,True,2
76561198077971454,2014,227480,True,2
noeop,2013,730,True,2
noeop,2015,550,True,2
noeop,2013,440,True,2
527788235,2014,6910,True,2
527788235,2015,291250,True,2
527788235,2014,248570,True,2
527788235,2014,220240,True,2
527788235,2014,8870,True,2
527788235,2014,205100,True,2
76561198080224976,2014,282440,True,2
76561198080224976,2014,730,True,2
76561198085136299,2015,236110,True,1
76561198085136299,2015,261640,True,1
defalt14,2013,221040,True,0
defalt14,2014,730,True,1
SeahDefault,2014,282350,False,0
SeahDefault,2015,378120,True,1
SeahDefault,2015,48700,False,2
Default_smile,2015,374570,True,1
76561198060808593,2014,4000,True,2
76561198060808593,2014,550,True,2
76561198060808593,2014,730,True,2
LameGames,2015,311210,True,2
123123718417671290,2013,1250,True,2
Delcari2,2015,730,False,2
OGDelicate,2015,440,True,1
76561197968314652,2014,243870,True,2
76561198088473518,2015,241930,False,2
DELIsauce,2015,207610,True,0
Deludere,2014,301520,True,2
Deludere,2015,200210,True,0
Deludere,2014,550,True,2
demdem321,2014,221100,False,0
demdem321,2014,570,True,2
demdem321,2014,4000,True,1
deadawesome,2014,304930,True,2
deadawesome,2014,268750,True,2
deadawesome,2013,72850,True,2
76561198091563407,2015,335240,True,1
76561198077262819,2015,17080,True,1
GabenRulesSteam,2015,730,True,2
DemoPanTheNigga,2014,730,True,1
xVIRUSx9,2014,304930,True,2
DemoPanTheNigga,2014,730,True,1
xVIRUSx9,2014,304930,True,2
captainerickub,2014,236390,True,1
captainerickub,2013,550,True,1
captainerickub,2015,224540,True,2
captainerickub,2014,304930,True,1
captainerickub,2014,91310,True,1
76561198000595834,2015,295110,False,0
denglong,2014,72850,True,1
denglong,2013,203160,True,1
denglong,2013,211400,True,2
denglong,2012,630,True,1
76561198082226936,2015,227940,True,1
76561198082226936,2014,227680,True,1
76561198082226936,2015,215470,True,2
DeNo64,2014,310080,True,2
KamuKambing,2013,440,True,1
76561198083633997,2014,230410,False,2
76561198083633997,2015,440,True,1
wahlords,2013,70000,False,2
wahlords,2015,212480,True,1
wahlords,2015,29800,True,2
wahlords,2015,311480,True,0
wahlords,2015,259530,True,2
wahlords,2015,212800,True,0
wahlords,2014,97000,True,2
wahlords,2014,261820,True,2
wahlords,2013,4000,True,2
wahlords,2013,208090,True,2
calstormgamer123,2015,730,True,1
calstormgamer123,2014,304930,True,2
calstormgamer123,2015,570,True,0
76561198041882833,2013,1250,True,2
76561198041882833,2013,244850,True,2
76561198073847075,2014,440,True,1
76561198052117413,2015,48700,True,2
76561198074727993,2013,440,True,2
76561197991633595,2014,233250,True,2
76561197991633595,2014,242920,True,2
76561197991633595,2014,224260,True,2
76561197991633595,2014,236850,True,2
76561197991633595,2014,201810,True,0
derplaymc,2015,440,True,2
derplaymc,2015,218620,True,2
DerpLord_,2013,440,True,2
76561198069139035,2015,6020,True,0
76561198069139035,2014,3483,True,1
76561198069139035,2014,267610,True,0
76561198069139035,2014,4000,True,2
76561198165280229,2015,730,True,2
76561198165280229,2015,363970,False,0
76561198049914517,2013,218620,True,2
76561198009171558,2014,113200,True,2
djfordj,2014,440,True,2
h8trsRb8trs,2015,730,True,2
h8trsRb8trs,2015,252950,True,2
h8trsRb8trs,2014,218620,True,2
76561198087000746,2015,329130,True,2
76561198087000746,2015,301520,True,2
kierensimpson,2015,401920,True,0
Destero,2015,227940,False,2
76561198098009605,2014,243870,True,2
76561198098009605,2014,440,True,2
76561198074056771,2014,221910,True,2
destructive_entity,2015,218620,False,2
desulax,2014,245170,True,1
desulax,2012,71340,True,2
76561198062577557,2014,730,True,2
detailmovie,2015,287290,True,2
detailmovie,2015,364050,False,2
detailmovie,2015,222880,False,2
detailmovie,2015,340300,True,2
detailmovie,2015,287120,True,2
detailmovie,2012,12900,True,2
Detective_bot,2015,417860,True,1
76561198063074670,2015,730,True,1
76561198063074670,2015,282070,True,0
317984739321,2014,730,True,2
317984739321,2015,252950,True,2
317984739321,2014,440,True,2
patodomau,2014,204360,True,1
76561198071703246,2014,730,True,2
76561198095637062,2013,99900,True,1
76561198092431676,2014,221100,True,2
76561198092431676,2015,730,True,2
dontgohere,2015,391720,True,2
dontgohere,2015,255710,True,2
76561198076708943,2015,221380,True,2
76561198076708943,2015,305260,False,0
76561198076708943,2015,238960,True,1
76561198083306954,2015,214190,True,2
76561198035941275,2014,265930,True,2
DevishTheOneAndOnly,2014,252490,True,2
BuffinMutton,2015,550,True,2
BuffinMutton,2015,271590,True,0
BuffinMutton,2015,221100,True,1
BuffinMutton,2015,10090,True,2
BuffinMutton,2015,49520,True,2
BuffinMutton,2015,12210,True,1
BuffinMutton,2015,730,True,1
BuffinMutton,2015,1840,True,2
BuffinMutton,2015,107410,True,0
d1kitty,2015,570,False,1
76561198084360124,2014,4000,True,2
76561198084360124,2015,730,True,0
76561198099034624,2015,236850,True,1
dexterthelex,2014,8930,True,1
26070,2013,440,True,2
DeZire26,2015,220780,True,1
DeZire26,2015,50300,True,2
deztroyeer,2014,256410,True,1
76561198042309011,2014,203770,True,2
TheWatchdogEM,2015,253710,True,2
TheWatchdogEM,2014,221100,True,2
TheWatchdogEM,2015,236390,False,0
TheWatchdogEM,2015,251170,True,2
TheWatchdogEM,2015,17410,True,1
TheWatchdogEM,2015,235600,True,0
TheWatchdogEM,2015,20500,True,2
TheWatchdogEM,2015,317360,True,1
TheWatchdogEM,2015,218230,True,0
TheWatchdogEM,2014,107410,True,0
DiamondMaiden,2014,570,True,1
zimmer500,2015,326480,True,2
76561198061097866,2015,440,True,2
76561198027369898,2012,200210,True,1
76561198027369898,2012,440,True,2
76561198027369898,2011,20570,True,2
diablowe,2015,324810,True,2
diablowe,2015,232090,True,2
diablowe,2015,290790,True,2
Ch4osCosmo,2013,39120,True,2
Aika2013,2013,440,True,2
Aika2013,2015,307780,True,2
Aika2013,2014,4000,True,2
Aika2013,2014,550,True,2
Aika2013,2015,346110,True,2
Aika2013,2014,226700,True,1
Aika2013,2015,295110,False,1
therealmrandersen,2015,72850,True,1
therealmrandersen,2015,218620,True,1
altitude54,2014,242760,True,2
altitude54,2014,730,False,0
altitude54,2014,8930,True,1
altitude54,2014,245550,True,2
altitude54,2014,219640,True,1
altitude54,2013,223710,True,0
altitude54,2013,33930,True,1
Dickpotato,2013,440,True,1
76561198055773402,2015,366890,False,0
76561198055773402,2014,8870,True,2
76561198055773402,2015,385800,True,2
teejamon,2015,218230,True,0
teejamon,2015,55230,True,1
teejamon,2015,417860,True,2
teejamon,2015,223470,True,1
teejamon,2015,200510,True,0
teejamon,2015,22330,True,0
teejamon,2015,304930,True,2
teejamon,2015,4000,True,0
teejamon,2015,317360,True,1
AestheticKing,2015,316010,False,2
76561198039481909,2014,8190,True,1
dickycabeza,2014,252350,True,2
awesomaster,2015,265930,True,1
awesomaster,2015,4000,True,2
awesomaster,2015,219740,True,2
awesomaster,2014,440,True,2
Diddoms,2014,238460,True,1
76561198144337166,2015,298240,False,2
subtlememe,2014,208090,True,2
subtlememe,2014,239220,False,1
76561198106325217,2014,570,True,1
76561198082554293,2013,4000,True,1
76561198074763222,2014,4000,True,2
76561198071282547,2014,8930,True,2
diet_cola,2015,244850,True,2
diet_cola,2014,227940,True,2
diet_crack,2015,300570,True,2
76561198056568217,2015,236110,True,2
76561198056568217,2014,440,True,1
76561198056568217,2014,230410,True,2
76561198056568217,2014,265630,True,2
mrnugget145,2014,440,True,1
DigitalAlarm,2014,730,True,2
jkajkablamblam,2015,297020,True,1
jkajkablamblam,2013,221640,True,2
76561198086822291,2014,221100,True,2
76561198109306249,2015,6800,True,2
76561198109306249,2015,238090,True,2
DG249,2014,265650,True,2
76561198028458466,2014,261030,True,1
76561198028458466,2013,45100,True,1
76561198028458466,2013,50300,True,0
spongedil789,2015,24240,True,1
Dimah36,2014,730,True,2
76561198122280156,2015,4000,True,2
76561198122280156,2015,263760,True,2
76561198057988695,2015,386360,True,2
dimkp,2015,253430,True,0
76561198066040860,2014,440,True,2
76561198147557097,2015,212893,True,2
76561198147557097,2015,298520,True,2
dinkd,2012,240,True,2
1MLG2U,2014,13520,True,2
1MLG2U,2015,10090,True,2
1MLG2U,2014,105600,True,2
1MLG2U,2014,17080,True,1
1MLG2U,2014,37400,True,1
dinom8,2013,440,True,1
Potatoesarekool,2015,372800,True,2
Potatoesarekool,2014,263540,True,2
76561198068953672,2014,222900,True,1
76561198058128702,2015,252950,True,1
76561198058128702,2014,49520,True,1
76561198058128702,2014,72850,True,2
slaveoct26,2014,250600,True,2
slaveoct26,2014,63380,True,2
slaveoct26,2014,209080,True,2
slaveoct26,2014,242880,True,1
NicolasNic,2014,550,True,2
NicolasNic,2014,10,True,2
76561198049738821,2014,24200,True,2
dipsmash,2015,315880,False,2
dipsmash,2015,322170,True,2
dipsmash,2015,301520,True,2
DirefulSpy,2013,4000,True,2
comcozzolino01,2015,249380,False,0
comcozzolino01,2015,208650,False,0
comcozzolino01,2015,271590,True,2
comcozzolino01,2015,317710,True,0
comcozzolino01,2015,365670,True,2
comcozzolino01,2015,32500,False,0
comcozzolino01,2015,358090,True,1
comcozzolino01,2015,225540,False,0
WelcomeToBeastMode,2015,105600,True,2
76561198061803718,2014,238460,True,2
Roar6253,2015,265930,False,1
76561197963455626,2015,298030,True,2
76561197963455626,2014,203160,True,2
protodan2001,2014,4000,True,2
protodan2001,2014,99900,False,1
protodan2001,2014,323500,True,2
protodan2001,2014,252490,False,1
protodan2001,2013,55230,True,2
protodan2001,2013,218620,True,2
protodan2001,2013,34880,True,1
76561198000691867,2014,300,True,2
Dissimilar,2013,218230,True,2
76561198006889139,2014,269730,True,2
76561198006889139,2015,271590,True,2
iego784,2015,304050,True,1
dittopower,2013,219890,True,2
dittopower,2011,1250,True,2
76561198075272138,2015,319630,True,2
76561198075272138,2015,225540,True,2
76561198075272138,2015,261030,True,0
76561198075272138,2014,210770,True,0
76561198023788999,2015,218230,True,2
WAIIIII,2014,440,True,2
WAIIIII,2015,376870,False,2
76561198081774093,2015,317360,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2014,34330,True,1
UCNz1EtRDfxU2pfbccI_HFxw,2014,304930,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2015,730,True,1
UCNz1EtRDfxU2pfbccI_HFxw,2015,105600,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2014,231430,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2012,440,True,2
UCNz1EtRDfxU2pfbccI_HFxw,2014,48700,True,1
UCNz1EtRDfxU2pfbccI_HFxw,2014,206500,True,2
phatazbuv,2014,440,True,2
76561198040016388,2013,8500,True,1
76561198052054864,2015,359800,False,1
76561198052054864,2015,3700,False,1
Djangod,2015,20,True,1
76561198076180625,2013,8190,True,0
76561198076180625,2012,205100,True,2
djoker888,2015,440,True,2
76561198060795144,2015,213610,True,2
76561198058711482,2015,105600,True,2
D_L_S,2015,440,True,2
deejmyster,2014,440,True,1
deejmyster,2014,252490,True,0
Shockwave317,2014,244850,True,2
76561198061681728,2013,230410,True,2
76561198076144807,2015,271290,True,2
76561198097058385,2013,230410,True,2
76561198097058385,2014,209650,True,2
Nuclueus,2014,4000,True,2
Nuclueus,2014,730,True,0
Dnemisis,2013,12750,True,2
Hamish245,2015,318430,True,2
ArMeDNeo,2014,207140,True,2
ArMeDNeo,2014,304930,True,2
76561198064236073,2015,227940,True,2
76561198004624665,2015,218620,False,2
shaunstephen,2015,230410,False,2
GeneralCuddles,2013,218620,True,2
GeneralCuddles,2013,218620,True,2
76561198137267002,2014,1250,True,2
76561198004853547,2015,230410,True,1
76561198004853547,2015,730,True,0
DocFortress,2014,550,True,1
DocFortress,2014,295710,False,2
DocFortress,2014,113020,True,0
DocFortress,2013,440,True,0
76561198065642603,2015,218550,True,2
76561198065642603,2015,24960,True,2
76561198065642603,2015,230410,True,2
76561198065642603,2015,322330,True,2
TheDoctor-DW,2014,220,True,2
TheDoctor-DW,2013,4000,True,2
Doctor_Smooth,2015,730,True,2
Doctor_Smooth,2015,620,True,2
Doctor_Smooth,2014,291480,True,2
dodecadumpling,2014,730,True,2
dodecadumpling,2015,319630,True,2
dodecadumpling,2014,214560,True,2
dodecadumpling,2014,257830,False,1
DEXXTERITY,2015,308420,True,1
DEXXTERITY,2015,205100,True,1
DEXXTERITY,2015,730,True,2
DEXXTERITY,2014,206190,True,1
DEXXTERITY,2014,242760,True,1
DEXXTERITY,2014,218620,True,2
DEXXTERITY,2014,244850,True,2
DEXXTERITY,2013,41070,True,2
76561198085748969,2014,257750,True,2
76561198085748969,2014,204030,True,2
76561198085748969,2015,271590,True,2
76561198085748969,2014,206420,True,2
76561198085748969,2014,42910,True,2
76561198085748969,2014,204360,True,2
vergecollection,2015,245470,True,1
vergecollection,2014,200510,True,2
vergecollection,2013,205100,True,0
sandw1ch,2014,261030,True,2
sandw1ch,2013,204300,True,2
woooooooollen,2015,267600,False,1
76561198091135545,2014,440,True,2
76561198138706724,2015,730,True,2
76561198090093819,2015,113420,False,2
76561197970580235,2015,327670,True,2
76561198009225993,2014,72850,True,2
76561198009225993,2014,42160,True,2
76561198049343162,2015,730,False,1
wabbitpls,2014,730,True,1
Dolanito500,2015,346900,True,1
Dolfinius,2015,72850,True,1
Dolfinius,2015,4000,True,2
dollynhow,2015,252950,True,1
dollynhow,2015,238460,True,1
dollynhow,2014,55230,True,1
dollynhow,2014,51100,False,0
76561198076726920,2014,105600,True,2
76561198076726920,2015,42680,True,2
Dom2364,2014,242820,True,0
Dom2364,2014,4000,True,0
Dom2364,2014,440,True,0
markram420,2014,252490,True,2
markram420,2013,730,True,0
markram420,2014,49520,True,1
markram420,2014,65800,True,2
markram420,2014,24240,True,2
lawidia,2013,237110,True,2
lawidia,2015,248570,True,2
76561198082095798,2015,570,True,2
76561198082095798,2015,550,True,1
76561198097888790,2015,730,True,2
76561198097888790,2015,8930,True,2
76561198025470889,2015,304930,True,2
mysticplatypus,2014,248820,True,1
mysticplatypus,2014,221100,True,0
Donato_Dyas,2015,233450,False,0
Donato_Dyas,2015,239140,True,2
Donato_Dyas,2015,302510,True,2
Donato_Dyas,2014,241540,True,0
Donato_Dyas,2014,440,True,1
baroncrovax,2014,241540,True,2
donkaguy,2014,243870,True,2
donkaguy,2014,208090,True,2
donkaguy,2014,239660,True,1
donkaguy,2014,51100,False,0
donkeyduk01,2013,105600,True,2
donkeyduk01,2014,203160,True,0
76561198009401635,2015,251570,False,0
76561198080826720,2015,391540,True,0
76561198080826720,2015,383080,True,2
76561198080826720,2015,4700,True,0
Nicholai98,2015,730,True,2
trophywife,2014,3390,True,1
trophywife,2014,265210,True,0
trophywife,2014,57300,True,2
urdreamsarememes,2015,252490,False,1
Doobuboo,2014,72850,True,1
Doobuboo,2015,730,False,1
Doobuboo,2015,271590,True,2
Doobuboo,2014,620,True,2
76561198070241712,2014,620,True,2
76561198070241712,2013,233720,True,1
76561198045392198,2014,22380,True,2
AwesomeDoofus,2014,252490,True,2
AwesomeDoofus,2013,221640,True,0
AwesomeDoofus,2013,205100,True,2
225544,2014,51100,False,2
225544,2013,4000,True,0
225544,2015,266010,True,2
76561198080980732,2015,440,True,2
mr_doominater,2014,108600,True,2
mr_doominater,2014,302380,True,2
mr_doominater,2014,224260,True,2
doongidog,2015,236390,True,2
76561198085510022,2015,440,True,2
RexTrigger,2014,20920,True,2
RexTrigger,2014,254700,False,0
RexTrigger,2014,236430,True,0
RexTrigger,2013,233130,True,1
Doperman,2014,570,True,2
9856743GH131,2015,417860,True,0
theo8396,2015,374570,True,0
theo8396,2015,247080,True,2
bob0wiryw,2013,440,True,1
76561198122724739,2014,730,True,2
carafal,2014,264200,True,2
carafal,2015,316720,True,2
76561198082252530,2014,6060,True,2
76561198082252530,2013,32440,True,2
76561198082252530,2014,400,True,2
76561198082252530,2014,47870,False,0
76561198082252530,2015,94400,True,2
76561198082252530,2015,204360,True,0
76561198082252530,2014,223670,True,2
76561198082252530,2013,232910,True,2
sven8910,2014,230230,True,1
sven8910,2014,201810,True,2
sven8910,2015,359550,False,0
sven8910,2014,261640,True,1
SoftwareProblem,2014,440,True,2
SoftwareProblem,2014,230410,True,2
tgpn,2013,55230,True,2
011011010111001000101110,2015,238460,True,1
Doughritos,2014,105600,True,2
76561198052598003,2015,370002,True,2
76561198052598003,2015,378645,True,2
76561198052598003,2015,292030,True,2
76561198052598003,2014,20900,True,2
76561198052598003,2013,49520,True,2
76561198052598003,2013,20920,True,2
76561198052598003,2015,346110,True,2
76561198052598003,2015,378641,True,2
DPKarter43,2014,730,True,2
76561198072108255,2014,570,True,2
76561198065321410,2014,233720,True,0
76561197986964063,2013,233720,True,1
76561198070327690,2014,214420,True,2
76561198070327690,2013,218230,True,2
timmayc123,2013,440,True,2
WagglyBump,2015,238320,True,2
WagglyBump,2014,1250,True,2
thedoctorfantastic,2015,218620,True,2
thedoctorfantastic,2014,208090,True,2
thedoctorfantastic,2015,346900,True,2
zachx888,2013,209830,True,2
TheDrShades,2013,41800,True,2
Drslap,2013,214950,True,2
76561198060748207,2014,218620,True,2
76561198060037242,2015,107410,True,2
76561198060037242,2014,240,True,2
76561198102246392,2014,440,True,1
76561198072892042,2015,292030,True,0
76561198072892042,2014,306830,False,1
76561198089754625,2014,730,True,1
haydnishouston,2015,730,True,2
KILAR-MADNES,2014,107410,True,2
KILAR-MADNES,2014,304930,True,0
KILAR-MADNES,2014,107410,True,2
KILAR-MADNES,2014,304930,True,0
dracoblazex,2015,251130,True,2
76561198047046178,2014,201420,True,2
76561198055372428,2015,313120,True,2
76561198055372428,2014,334400,True,2
76561198055372428,2014,227700,True,2
76561198055372428,2014,238430,True,2
76561198055372428,2015,221260,True,2
76561198055372428,2014,236370,True,0
76561198055372428,2014,291480,True,2
76561198055372428,2014,242050,True,2
76561198055372428,2014,271290,True,2
76561198055372428,2014,200210,True,2
voltixspangeboob,2015,303390,True,2
Dragonfap,2014,570,True,2
Aquilla96,2015,377160,False,0
Aquilla96,2015,287700,False,2
Aquilla96,2015,319630,False,0
Aquilla96,2015,292030,True,2
Aquilla96,2015,212680,True,2
Aquilla96,2015,271590,True,2
76561198062558066,2014,440,True,2
76561198081992978,2013,4000,True,2
Dragonswift55,2015,221100,True,0
Dragonswift55,2015,304050,True,1
dragonlore23,2014,38410,True,2
dragonlore23,2014,70,True,2
dragonlore23,2014,400,True,2
dragonlore23,2014,620,True,2
dragonlore23,2014,380,True,2
dragonlore23,2014,220,True,2
dragonlore23,2014,213850,True,2
dragonlore23,2013,105600,True,2
dragonlore23,2014,265930,True,1
dragonlore23,2014,91600,True,2
Scalarius,2015,243970,True,2
76561198140883675,2014,440,True,2
76561198082704576,2013,49520,True,2
karatekitte,2013,8190,True,2
76561198073484097,2014,47410,True,0
76561198051608753,2015,346110,True,1
blackhornet979,2014,22380,True,2
Jellytheunitato,2013,224260,True,2
76561198068984689,2015,262060,True,2
76561198068984689,2014,113200,True,2
Steamgaugevqlve,2015,319630,True,1
Steamgaugevqlve,2013,221910,True,1
dreamtimesf,2014,209870,False,0
cobblerini,2015,253710,False,1
cobblerini,2015,287390,True,2
76561198075427667,2013,4000,True,1
teerakron,2014,218620,False,1
teerakron,2014,108710,True,0
teerakron,2014,206420,True,2
teerakron,2014,202170,True,1
teerakron,2013,203140,True,2
teerakron,2013,43160,True,2
teerakron,2013,570,True,1
teerakron,2013,1250,True,1
teerakron,2013,223470,True,2
teerakron,2012,206210,True,2
76561198055620977,2015,391540,True,2
76561198055620977,2014,211820,True,2
Cloud437,2013,570,True,2
Driigaran,2015,208090,False,2
HeshCookies,2014,258520,True,2
nowhereissafe,2015,440,True,1
nowhereissafe,2015,315640,False,1
nowhereissafe,2014,218230,False,1
nowhereissafe,2014,102700,False,1
nowhereissafe,2014,209870,False,1
moozio,2014,291480,True,1
SILENTLIGHT,2014,730,True,2
SILENTLIGHT,2014,49520,True,1
SILENTLIGHT,2014,212070,True,2
SILENTLIGHT,2014,210770,True,2
SILENTLIGHT,2014,243870,True,2
SILENTLIGHT,2014,40800,True,1
SILENTLIGHT,2013,238010,True,1
SILENTLIGHT,2013,24860,True,2
LNails,2014,105600,True,2
76561198142969038,2015,730,False,1
76561198142969038,2015,6060,True,2
76561198142969038,2015,550,False,2
76561198142969038,2014,1250,True,2
Kahuzi,2014,222880,True,1
Kahuzi,2015,255710,True,1
Kahuzi,2015,310370,True,1
76561198068433084,2014,105600,True,2
76561198068433084,2014,440,True,1
Vexos12,2014,440,True,2
76561198069698647,2015,570,True,2
76561198069698647,2014,211820,True,2
76561198071970196,2015,346110,True,2
154930493,2015,346110,True,2
76561198096529607,2014,250600,True,0
Darth_mat,2015,200260,True,2
76561198061539628,2014,570,True,2
DuarteFerreira12,2014,4000,True,1
76561198091164094,2014,263680,False,0
dukewikoli,2014,220240,True,2
dukewikoli,2015,211820,True,2
dukewikoli,2015,205100,True,0
dukewikoli,2014,221910,True,2
dukewikoli,2014,12210,True,2
dukewikoli,2014,247020,True,1
dukewikoli,2014,39140,True,2
dukewikoli,2014,208090,True,2
dukewikoli,2013,218230,True,2
Duchvelka,2013,107410,True,1
Duchvelka,2013,107410,True,1
ForensiX,2014,730,True,2
76561198044012135,2014,440,True,0
76561198066968394,2013,105600,True,2
76561198066968394,2012,440,True,1
76561198066968394,2014,271290,True,1
76561198066968394,2015,4000,True,1
76561198066968394,2014,266430,True,2
76561198066968394,2014,550,True,1
76561198066968394,2014,304930,True,1
76561198066968394,2015,218620,True,1
76561198066968394,2014,206500,True,2
76561197970600478,2015,232810,False,2
76561198105315479,2015,730,True,2
001000111000111000010,2013,48700,True,2
76561198017761748,2015,385330,True,2
SkateboardSquats,2014,270170,True,2
SkateboardSquats,2014,730,True,2
DudeJazza,2014,70,True,2
DudeNotCool123,2012,440,True,2
DuffBeer1,2015,218620,False,0
DuffBeer1,2014,110800,True,2
DuffBeer1,2014,440,True,2
DuffBeer1,2014,730,False,2
DuffBeer1,2013,550,True,2
DuffBeer1,2013,91310,True,0
DuffBeer1,2013,12210,False,0
DuffBeer1,2014,12220,True,2
DuffBeer1,2014,233450,False,0
76561198037608740,2014,570,True,0
76561198066754925,2013,200260,True,2
DuFFuL,2015,304730,True,2
DuftaCore,2014,304930,True,1
76561198073328251,2015,417860,True,2
Noongar12,2013,218230,True,0
Noongar12,2015,730,True,2
duckcuck,2015,417860,True,2
dumpface,2011,20510,True,2
dumpface,2011,13600,True,2
dumpface,2011,440,True,2
76561198010616979,2015,274940,True,1
76561198045808913,2014,240320,True,2
76561198045808913,2014,49520,True,2
76561198045808913,2014,268420,True,2
76561198045808913,2014,4000,True,2
76561198045808913,2014,440,True,1
76561198072335599,2015,730,True,2
76561198072335599,2015,49520,True,2
76561198041168713,2015,730,True,2
76561198071617315,2015,42910,True,1
76561198071617315,2015,219990,True,1
76561198071617315,2015,246620,True,1
Durbles,2014,105450,True,2
Durbles,2015,242920,False,2
Durbles,2014,9900,True,2
Durbles,2013,109600,True,1
Durbles,2013,17020,False,0
trolllollollol,2014,224260,True,2
trolllollollol,2014,17700,True,2
trolllollollol,2014,17080,True,2
thefailwhale,2014,218740,True,2
areyouatree,2014,236090,True,2
76561198070805037,2014,208090,True,2
Wusker,2013,440,True,2
76561198103472735,2014,440,True,2
dvd585,2014,440,True,2
76561198035168526,2014,219740,True,1
76561198035168526,2014,630,True,2
shemwuw,2013,550,True,2
shemwuw,2013,440,True,0
dxzone12359,2014,250050,True,2
KoalaJacket,2015,248630,False,2
KoalaJacket,2015,730,True,0
76561198066636005,2014,730,True,2
TheJewpocolypse,2015,221100,False,0
TheJewpocolypse,2015,268750,True,2
TheJewpocolypse,2013,236850,True,1
TheJewpocolypse,2014,251570,True,1
SickCuntt,2012,200210,True,1
SickCuntt,2013,550,False,2
SickCuntt,2014,241930,True,2
SickCuntt,2014,730,True,2
SickCuntt,2013,204080,True,1
76561197970643976,2015,245130,False,2
76561197970643976,2014,250520,True,2
76561198109249377,2015,8930,True,0
76561198109249377,2015,4000,True,2
Big_Dyrone,2014,250320,True,1
Big_Dyrone,2015,340150,True,2
Big_Dyrone,2015,34900,True,1
76561198077785816,2014,243870,True,2
76561198077785816,2014,298260,True,2
76561198077785816,2013,33930,True,2
76561198028698373,2014,240,True,2
76561198031636221,2014,304930,True,0
76561198088844664,2014,4000,True,2
76561198088844664,2015,8870,True,2
1944086851,2013,218230,True,1
76561198064117170,2015,311210,True,2
76561198064117170,2014,269290,True,1
76561198064117170,2015,202970,True,0
76561198064117170,2015,271590,True,0
76561198064117170,2015,730,True,2
DafuqUL00kinAt,2015,3450,True,2
ElWarpCH,2014,223470,True,1
76561198054544978,2015,440,True,2
76561198054544978,2015,70,True,0
76561198054544978,2015,570,True,0
76561198054544978,2014,219890,True,2
76561198054544978,2013,224260,True,2
EagleRanz,2014,570,True,2
masturbationandselfpity,2014,200510,True,1
sicklygamer,2014,113200,True,2
earthminer1,2013,221100,True,0
EastMud,2015,394510,True,2
00810cccyyykkk,2013,440,True,2
76561198011579146,2014,230230,True,1
fuccboi_inc,2015,49520,True,2
fuccboi_inc,2015,304930,True,0
fuccboi_inc,2015,11020,True,2
fuccboi_inc,2014,6220,True,2
ecguymer,2013,250500,True,0
EcoKitty,2015,730,True,2
76561198086646719,2013,15120,True,2
76561198084175007,2015,310370,True,2
76561198100410698,2015,286570,False,2
76561198100410698,2015,319630,True,2
76561198100410698,2014,730,True,2
76561198061261540,2015,49520,True,2
76561198054625450,2014,221640,True,2
Edddddddddddddddddddd,2014,730,True,2
zjgrice,2014,221100,True,2
eddy96,2012,204100,True,2
eddy96,2010,40700,True,1
Totesnotasexoffender,2015,209870,True,2
Totesnotasexoffender,2014,313740,True,1
Totesnotasexoffender,2015,730,False,2
Totesnotasexoffender,2014,209080,True,2
Totesnotasexoffender,2014,221100,True,2
Vitriolicism,2015,310370,True,2
dudutp_20,2015,269210,True,1
dudutp_20,2015,363970,True,1
dudutp_20,2013,204360,True,1
GetCansir,2015,224260,True,2
GetCansir,2014,440,True,2
dono1990,2014,246700,True,0
dono1990,2014,317360,True,2
